TABLEU,C1_AGE,C1_RANKING,C1_HANDNESS,C1_WEAPON,C2_AGE,C2_RANKING,C2_HANDNESS,C2_WEAPON,WINNER
16,29,140,0.0,0.0,22,9999999,0.0,0.0,1.0
16,27,381,0.0,0.0,30,9999999,0.0,0.0,0.0
16,31,100,0.0,0.0,33,29,1.0,0.0,1.0
8,33,9999999,0.0,0.0,30,9,1.0,0.0,1.0
8,38,46,0.0,0.0,24,9999999,0.0,0.0,1.0
8,28,10,0.0,0.0,22,9999999,0.0,0.0,0.0
8,27,381,0.0,0.0,33,29,1.0,0.0,1.0
4,30,9,1.0,0.0,24,9999999,0.0,0.0,0.0
4,28,10,0.0,0.0,33,29,1.0,0.0,1.0
2,30,9,1.0,0.0,33,29,1.0,0.0,1.0
32,30,113,1.0,0.0,25,9999999,0.0,0.0,0.0
32,30,227,1.0,0.0,32,9999999,0.0,0.0,0.0
32,22,161,0.0,0.0,22,9999999,0.0,0.0,0.0
32,22,9999999,0.0,0.0,42,9999999,0.0,0.0,1.0
32,28,535,1.0,0.0,21,9999999,0.0,0.0,0.0
32,24,24,0.0,0.0,26,61,0.0,0.0,1.0
32,29,78,0.0,0.0,31,219,0.0,0.0,0.0
32,23,9999999,0.0,0.0,23,1,1.0,0.0,1.0
32,33,9999999,0.0,0.0,24,50,1.0,0.0,0.0
32,31,164,0.0,0.0,28,206,0.0,0.0,1.0
32,21,53,0.0,0.0,23,623,0.0,0.0,0.0
32,28,141,0.0,0.0,23,499,0.0,0.0,1.0
32,27,9999999,0.0,0.0,22,107,0.0,0.0,1.0
32,22,104,0.0,0.0,30,296,0.0,0.0,1.0
32,23,64,0.0,0.0,29,9999999,0.0,0.0,0.0
32,24,172,0.0,0.0,28,16,0.0,0.0,1.0
16,30,113,1.0,0.0,30,227,1.0,0.0,0.0
16,22,161,0.0,0.0,42,9999999,0.0,0.0,0.0
16,28,535,1.0,0.0,26,61,0.0,0.0,0.0
16,29,78,0.0,0.0,23,1,1.0,0.0,1.0
16,33,9999999,0.0,0.0,28,206,0.0,0.0,0.0
16,21,53,0.0,0.0,23,499,0.0,0.0,1.0
16,22,107,0.0,0.0,30,296,0.0,0.0,1.0
16,23,64,0.0,0.0,28,16,0.0,0.0,1.0
8,30,113,1.0,0.0,22,161,0.0,0.0,0.0
8,28,535,1.0,0.0,23,1,1.0,0.0,1.0
8,33,9999999,0.0,0.0,23,499,0.0,0.0,0.0
8,30,296,0.0,0.0,28,16,0.0,0.0,1.0
4,30,113,1.0,0.0,23,1,1.0,0.0,1.0
4,33,9999999,0.0,0.0,28,16,0.0,0.0,1.0
2,23,1,1.0,0.0,28,16,0.0,0.0,0.0
32,33,27,1.0,2.0,29,9999999,0.0,2.0,0.0
32,24,163,0.0,2.0,33,9999999,0.0,2.0,0.0
32,24,9999999,0.0,2.0,28,11,0.0,2.0,1.0
32,27,9999999,0.0,2.0,22,687,0.0,2.0,0.0
32,34,9999999,0.0,2.0,24,57,0.0,2.0,1.0
32,31,9999999,0.0,2.0,24,225,0.0,2.0,0.0
32,20,479,0.0,2.0,33,177,0.0,2.0,1.0
32,26,173,1.0,2.0,32,169,1.0,2.0,0.0
32,24,9999999,0.0,2.0,30,14,1.0,2.0,1.0
32,25,34,0.0,2.0,29,96,1.0,2.0,0.0
32,32,9999999,0.0,1.0,34,9999999,0.0,2.0,0.0
32,30,9999999,0.0,2.0,31,240,0.0,2.0,1.0
32,25,599,0.0,2.0,40,47,0.0,2.0,1.0
16,24,163,0.0,2.0,28,11,0.0,2.0,0.0
16,27,9999999,0.0,2.0,24,57,0.0,2.0,1.0
16,31,9999999,0.0,2.0,33,177,0.0,2.0,1.0
16,50,9999999,0.0,2.0,30,14,1.0,2.0,1.0
16,25,34,0.0,2.0,32,9999999,0.0,1.0,0.0
16,31,240,0.0,2.0,40,47,0.0,2.0,1.0
8,33,27,1.0,2.0,24,163,0.0,2.0,0.0
8,24,57,0.0,2.0,33,177,0.0,2.0,0.0
8,26,173,1.0,2.0,30,14,1.0,2.0,1.0
8,25,34,0.0,2.0,40,47,0.0,2.0,0.0
4,33,27,1.0,2.0,24,57,0.0,2.0,0.0
4,30,14,1.0,2.0,25,34,0.0,2.0,0.0
2,33,27,1.0,2.0,30,14,1.0,2.0,0.0
32,25,3,1.0,1.0,29,225,0.0,1.0,0.0
32,24,178,0.0,1.0,24,163,1.0,1.0,0.0
32,26,97,0.0,1.0,28,9999999,0.0,1.0,0.0
32,28,170,0.0,1.0,26,23,0.0,1.0,1.0
32,30,9999999,1.0,1.0,35,69,0.0,1.0,1.0
32,30,164,1.0,2.0,27,9999999,0.0,1.0,1.0
32,22,9999999,0.0,1.0,26,54,1.0,1.0,1.0
32,24,8,0.0,1.0,26,9999999,1.0,1.0,0.0
32,28,9999999,0.0,1.0,33,161,0.0,1.0,0.0
32,25,9999999,0.0,1.0,29,29,0.0,1.0,1.0
32,23,173,0.0,1.0,31,118,0.0,1.0,1.0
32,28,207,0.0,1.0,34,308,0.0,1.0,0.0
32,22,263,1.0,1.0,28,13,0.0,1.0,1.0
16,25,3,1.0,1.0,24,178,0.0,1.0,0.0
16,26,97,0.0,1.0,26,23,0.0,1.0,1.0
16,31,153,0.0,1.0,35,69,0.0,1.0,1.0
16,27,9999999,0.0,1.0,26,54,1.0,1.0,1.0
16,24,8,0.0,1.0,28,9999999,0.0,1.0,0.0
16,30,9999999,0.0,1.0,29,29,0.0,1.0,1.0
16,31,9999999,1.0,1.0,31,118,0.0,1.0,0.0
16,28,207,0.0,1.0,28,13,0.0,1.0,1.0
8,25,3,1.0,1.0,26,23,0.0,1.0,0.0
8,35,69,0.0,1.0,26,54,1.0,1.0,0.0
8,24,8,0.0,1.0,29,29,0.0,1.0,0.0
8,31,9999999,1.0,1.0,28,13,0.0,1.0,1.0
4,25,3,1.0,1.0,35,69,0.0,1.0,0.0
4,24,8,0.0,1.0,28,13,0.0,1.0,0.0
2,25,3,1.0,1.0,24,8,0.0,1.0,0.0
32,23,26,1.0,0.0,23,33,1.0,0.0,0.0
32,21,9999999,0.0,0.0,22,9999999,0.0,0.0,1.0
32,23,1,1.0,0.0,21,591,0.0,0.0,0.0
32,21,43,0.0,0.0,22,161,0.0,0.0,1.0
32,21,511,0.0,0.0,22,243,0.0,0.0,1.0
32,23,9999999,0.0,0.0,21,34,0.0,0.0,1.0
32,23,9999999,0.0,0.0,21,53,0.0,0.0,0.0
32,22,265,0.0,0.0,22,204,0.0,0.0,0.0
32,21,15,0.0,0.0,21,519,1.0,0.0,1.0
32,21,246,0.0,0.0,23,560,0.0,0.0,0.0
32,23,115,0.0,0.0,23,9999999,1.0,0.0,0.0
32,23,134,0.0,0.0,22,48,0.0,0.0,1.0
32,21,125,0.0,0.0,23,142,1.0,0.0,1.0
32,22,131,1.0,0.0,23,150,0.0,0.0,0.0
32,23,9999999,0.0,0.0,22,60,0.0,0.0,0.0
32,23,200,0.0,0.0,23,159,0.0,0.0,1.0
16,23,26,1.0,0.0,22,9999999,0.0,0.0,0.0
16,23,1,1.0,0.0,22,161,0.0,0.0,0.0
16,22,243,0.0,0.0,21,34,0.0,0.0,1.0
16,23,9999999,0.0,0.0,22,265,0.0,0.0,1.0
16,21,519,1.0,0.0,21,246,0.0,0.0,1.0
16,23,115,0.0,0.0,22,48,0.0,0.0,0.0
16,23,142,1.0,0.0,22,131,1.0,0.0,0.0
16,23,9999999,0.0,0.0,23,159,0.0,0.0,1.0
8,23,26,1.0,0.0,23,1,1.0,0.0,1.0
8,21,34,0.0,0.0,22,265,0.0,0.0,0.0
8,21,246,0.0,0.0,23,115,0.0,0.0,1.0
8,23,142,1.0,0.0,23,159,0.0,0.0,1.0
4,23,1,1.0,0.0,21,34,0.0,0.0,0.0
4,23,115,0.0,0.0,23,159,0.0,0.0,0.0
2,23,1,1.0,0.0,23,115,0.0,0.0,0.0
32,22,97,1.0,2.0,22,101,0.0,2.0,0.0
32,22,202,0.0,2.0,23,9999999,0.0,2.0,0.0
32,23,143,0.0,2.0,23,82,0.0,2.0,0.0
32,23,95,1.0,2.0,23,44,1.0,2.0,0.0
32,21,74,0.0,2.0,22,9999999,0.0,2.0,1.0
32,23,69,0.0,2.0,23,109,0.0,2.0,0.0
32,22,66,0.0,2.0,23,9999999,0.0,2.0,1.0
32,21,642,1.0,2.0,23,12,0.0,2.0,1.0
32,20,9999999,0.0,2.0,22,9999999,0.0,2.0,1.0
32,21,330,0.0,2.0,23,621,0.0,2.0,1.0
32,23,9999999,0.0,2.0,21,107,0.0,2.0,1.0
32,23,146,0.0,2.0,22,9999999,0.0,2.0,0.0
32,22,204,1.0,2.0,21,164,0.0,2.0,0.0
32,23,10,0.0,2.0,23,160,0.0,2.0,0.0
32,22,327,0.0,2.0,23,71,0.0,2.0,0.0
32,23,288,1.0,2.0,22,89,1.0,2.0,1.0
16,22,97,1.0,2.0,22,202,0.0,2.0,0.0
16,23,143,0.0,2.0,23,95,1.0,2.0,0.0
16,22,9999999,0.0,2.0,23,69,0.0,2.0,1.0
16,23,9999999,0.0,2.0,23,12,0.0,2.0,0.0
16,22,9999999,0.0,2.0,23,621,0.0,2.0,1.0
16,21,107,0.0,2.0,23,146,0.0,2.0,1.0
16,22,204,1.0,2.0,23,10,0.0,2.0,1.0
16,22,327,0.0,2.0,22,89,1.0,2.0,0.0
8,22,97,1.0,2.0,23,143,0.0,2.0,1.0
8,23,69,0.0,2.0,23,9999999,0.0,2.0,1.0
8,23,621,0.0,2.0,23,146,0.0,2.0,1.0
8,23,10,0.0,2.0,22,327,0.0,2.0,0.0
4,23,143,0.0,2.0,23,9999999,0.0,2.0,0.0
4,23,146,0.0,2.0,23,10,0.0,2.0,1.0
2,23,143,0.0,2.0,23,10,0.0,2.0,1.0
32,21,180,0.0,1.0,22,53,1.0,1.0,0.0
32,23,683,0.0,1.0,22,212,0.0,1.0,1.0
32,22,9999999,1.0,1.0,22,189,1.0,1.0,0.0
32,22,58,1.0,1.0,23,217,0.0,1.0,1.0
32,23,9999999,0.0,1.0,21,90,0.0,1.0,0.0
32,21,15,1.0,1.0,22,98,0.0,1.0,1.0
32,21,9999999,0.0,1.0,23,660,0.0,1.0,0.0
32,20,741,0.0,1.0,21,47,0.0,1.0,1.0
32,23,127,0.0,1.0,23,9999999,1.0,1.0,0.0
32,21,649,0.0,1.0,22,162,0.0,1.0,0.0
32,22,35,1.0,1.0,21,28,1.0,1.0,1.0
32,23,244,1.0,1.0,21,24,0.0,1.0,0.0
32,20,184,1.0,1.0,23,149,1.0,1.0,0.0
32,22,57,0.0,1.0,23,154,0.0,1.0,0.0
32,23,196,0.0,1.0,22,9999999,1.0,1.0,1.0
32,22,126,0.0,1.0,23,34,0.0,1.0,1.0
16,21,180,0.0,1.0,22,212,0.0,1.0,1.0
16,22,9999999,1.0,1.0,23,217,0.0,1.0,0.0
16,23,9999999,0.0,1.0,22,98,0.0,1.0,1.0
16,21,9999999,0.0,1.0,21,47,0.0,1.0,1.0
16,23,127,0.0,1.0,21,649,0.0,1.0,0.0
16,21,28,1.0,1.0,23,244,1.0,1.0,0.0
16,20,184,1.0,1.0,22,57,0.0,1.0,0.0
16,22,9999999,1.0,1.0,23,34,0.0,1.0,1.0
8,22,212,0.0,1.0,22,9999999,1.0,1.0,1.0
8,22,98,0.0,1.0,21,47,0.0,1.0,0.0
8,23,127,0.0,1.0,21,28,1.0,1.0,1.0
8,20,184,1.0,1.0,23,34,0.0,1.0,1.0
4,22,9999999,1.0,1.0,22,98,0.0,1.0,1.0
4,21,28,1.0,1.0,23,34,0.0,1.0,1.0
2,22,98,0.0,1.0,23,34,0.0,1.0,1.0
32,23,144,0.0,0.0,22,277,0.0,0.0,0.0
32,23,9999999,0.0,0.0,22,434,0.0,0.0,1.0
32,20,9999999,1.0,0.0,20,170,0.0,0.0,1.0
32,21,117,0.0,0.0,22,9999999,0.0,0.0,1.0
32,22,84,1.0,0.0,22,90,0.0,0.0,1.0
32,20,37,0.0,0.0,21,213,0.0,0.0,0.0
32,22,67,0.0,0.0,21,147,0.0,0.0,1.0
32,23,226,0.0,0.0,22,11,0.0,0.0,1.0
32,21,186,0.0,0.0,23,44,0.0,0.0,0.0
32,22,9999999,0.0,0.0,19,242,1.0,0.0,0.0
32,23,65,0.0,0.0,22,13,0.0,0.0,1.0
32,23,9999999,0.0,0.0,22,61,1.0,0.0,1.0
32,20,32,0.0,0.0,22,119,1.0,0.0,0.0
32,23,9999999,0.0,0.0,23,3,0.0,0.0,1.0
32,22,137,0.0,0.0,22,9999999,0.0,0.0,1.0
32,22,378,0.0,0.0,22,9999999,0.0,0.0,1.0
16,23,144,0.0,0.0,22,434,0.0,0.0,0.0
16,20,170,0.0,0.0,22,9999999,0.0,0.0,1.0
16,22,90,0.0,0.0,20,37,0.0,0.0,1.0
16,21,147,0.0,0.0,22,11,0.0,0.0,1.0
16,21,186,0.0,0.0,22,9999999,0.0,0.0,0.0
16,22,13,0.0,0.0,22,61,1.0,0.0,1.0
16,20,32,0.0,0.0,23,3,0.0,0.0,0.0
16,22,9999999,0.0,0.0,22,9999999,0.0,0.0,0.0
8,23,144,0.0,0.0,22,9999999,0.0,0.0,1.0
8,20,37,0.0,0.0,22,11,0.0,0.0,1.0
8,21,186,0.0,0.0,22,61,1.0,0.0,1.0
8,20,32,0.0,0.0,22,9999999,0.0,0.0,0.0
4,22,9999999,0.0,0.0,22,11,0.0,0.0,1.0
4,22,61,1.0,0.0,20,32,0.0,0.0,1.0
2,22,11,0.0,0.0,20,32,0.0,0.0,1.0
32,23,9999999,1.0,1.0,23,288,0.0,1.0,0.0
32,22,129,0.0,1.0,23,9999999,0.0,1.0,0.0
32,23,54,1.0,1.0,21,80,0.0,1.0,0.0
32,20,476,0.0,1.0,21,15,1.0,1.0,1.0
32,21,66,0.0,1.0,23,100,0.0,1.0,0.0
32,22,29,0.0,1.0,22,191,0.0,1.0,0.0
32,21,9999999,0.0,1.0,21,18,0.0,1.0,0.0
32,20,96,0.0,1.0,22,24,1.0,1.0,0.0
32,21,77,0.0,1.0,19,6,1.0,1.0,1.0
32,20,147,0.0,1.0,22,132,0.0,1.0,1.0
32,21,139,0.0,1.0,22,35,0.0,1.0,0.0
32,23,194,1.0,1.0,21,17,0.0,1.0,1.0
32,20,23,0.0,1.0,19,256,0.0,1.0,0.0
32,23,165,1.0,1.0,23,274,0.0,1.0,0.0
32,21,92,0.0,1.0,22,93,1.0,1.0,0.0
32,23,69,0.0,1.0,23,8,1.0,1.0,1.0
16,23,9999999,1.0,1.0,22,129,0.0,1.0,0.0
16,23,54,1.0,1.0,21,15,1.0,1.0,1.0
16,21,66,0.0,1.0,22,29,0.0,1.0,1.0
16,21,9999999,0.0,1.0,20,96,0.0,1.0,0.0
16,19,6,1.0,1.0,22,132,0.0,1.0,0.0
16,21,139,0.0,1.0,21,17,0.0,1.0,0.0
16,20,23,0.0,1.0,23,165,1.0,1.0,1.0
16,21,92,0.0,1.0,23,8,1.0,1.0,1.0
8,23,9999999,1.0,1.0,21,15,1.0,1.0,0.0
8,22,29,0.0,1.0,21,9999999,0.0,1.0,0.0
8,19,6,1.0,1.0,21,139,0.0,1.0,0.0
8,23,165,1.0,1.0,23,8,1.0,1.0,1.0
4,23,9999999,1.0,1.0,22,29,0.0,1.0,0.0
4,19,6,1.0,1.0,23,8,1.0,1.0,1.0
2,23,9999999,1.0,1.0,23,8,1.0,1.0,0.0
32,22,142,0.0,2.0,23,63,1.0,2.0,0.0
32,22,123,0.0,2.0,21,161,0.0,2.0,0.0
32,23,45,0.0,2.0,23,24,0.0,2.0,1.0
32,21,118,1.0,2.0,22,117,0.0,2.0,1.0
32,22,80,1.0,2.0,22,9999999,0.0,2.0,0.0
32,23,183,0.0,2.0,23,75,1.0,2.0,1.0
32,23,27,0.0,2.0,23,73,0.0,2.0,0.0
32,21,111,0.0,2.0,21,256,0.0,2.0,1.0
32,22,70,1.0,2.0,23,149,0.0,2.0,0.0
32,23,101,1.0,2.0,22,235,1.0,2.0,0.0
32,21,426,1.0,2.0,23,9999999,0.0,2.0,0.0
32,21,9999999,0.0,2.0,23,9999999,0.0,2.0,0.0
32,21,47,0.0,2.0,23,1007,0.0,2.0,0.0
32,22,145,0.0,2.0,20,358,0.0,2.0,1.0
32,22,155,0.0,2.0,23,1023,0.0,2.0,1.0
32,22,359,1.0,2.0,21,120,0.0,2.0,1.0
16,22,142,0.0,2.0,22,123,0.0,2.0,1.0
16,23,24,0.0,2.0,22,117,0.0,2.0,0.0
16,22,80,1.0,2.0,23,75,1.0,2.0,0.0
16,23,27,0.0,2.0,21,256,0.0,2.0,1.0
16,22,70,1.0,2.0,23,101,1.0,2.0,1.0
16,21,426,1.0,2.0,21,9999999,0.0,2.0,0.0
16,21,47,0.0,2.0,20,358,0.0,2.0,0.0
16,23,1023,0.0,2.0,21,120,0.0,2.0,0.0
8,22,123,0.0,2.0,23,24,0.0,2.0,1.0
8,22,80,1.0,2.0,21,256,0.0,2.0,0.0
8,23,101,1.0,2.0,21,426,1.0,2.0,0.0
8,21,47,0.0,2.0,23,1023,0.0,2.0,1.0
4,23,24,0.0,2.0,22,80,1.0,2.0,1.0
4,23,101,1.0,2.0,23,1023,0.0,2.0,1.0
2,22,80,1.0,2.0,23,1023,0.0,2.0,1.0
32,21,9999999,0.0,0.0,19,568,0.0,0.0,0.0
32,19,421,0.0,0.0,19,247,0.0,0.0,1.0
32,19,9999999,0.0,0.0,20,9999999,1.0,0.0,1.0
32,19,9999999,0.0,0.0,20,9999999,0.0,0.0,0.0
32,19,186,0.0,0.0,20,390,0.0,0.0,0.0
32,20,360,0.0,0.0,21,9999999,0.0,0.0,1.0
32,20,9999999,0.0,0.0,20,91,1.0,0.0,1.0
32,20,9999999,0.0,0.0,20,630,0.0,0.0,1.0
32,20,9999999,0.0,0.0,18,9999999,0.0,0.0,0.0
32,20,9999999,0.0,0.0,20,263,0.0,0.0,0.0
32,20,208,0.0,0.0,20,63,0.0,0.0,1.0
32,20,76,0.0,0.0,20,189,0.0,0.0,1.0
32,19,89,1.0,0.0,20,9999999,0.0,0.0,0.0
32,20,9999999,0.0,0.0,20,35,0.0,0.0,1.0
32,20,9999999,0.0,0.0,20,154,0.0,0.0,1.0
16,21,9999999,0.0,0.0,19,247,0.0,0.0,0.0
16,20,9999999,1.0,0.0,19,9999999,0.0,0.0,1.0
16,19,186,0.0,0.0,21,9999999,0.0,0.0,0.0
16,20,91,1.0,0.0,20,630,0.0,0.0,0.0
16,20,9999999,0.0,0.0,20,9999999,0.0,0.0,0.0
16,20,63,0.0,0.0,20,189,0.0,0.0,1.0
16,19,89,1.0,0.0,20,35,0.0,0.0,1.0
16,20,154,0.0,0.0,20,9999999,0.0,0.0,1.0
8,21,9999999,0.0,0.0,19,9999999,0.0,0.0,0.0
8,19,186,0.0,0.0,20,91,1.0,0.0,0.0
8,20,9999999,0.0,0.0,20,189,0.0,0.0,1.0
8,20,35,0.0,0.0,20,9999999,0.0,0.0,0.0
4,21,9999999,0.0,0.0,19,186,0.0,0.0,0.0
4,20,189,0.0,0.0,20,35,0.0,0.0,1.0
2,21,9999999,0.0,0.0,20,35,0.0,0.0,0.0
32,20,476,0.0,1.0,19,261,0.0,1.0,1.0
32,20,9999999,1.0,1.0,19,6,1.0,1.0,1.0
32,20,264,1.0,1.0,20,9999999,1.0,1.0,1.0
32,20,9999999,0.0,1.0,20,480,0.0,1.0,1.0
32,20,147,0.0,1.0,20,9999999,0.0,1.0,0.0
32,19,211,0.0,1.0,19,9999999,0.0,1.0,0.0
32,20,423,0.0,1.0,20,9999999,0.0,1.0,1.0
32,20,96,0.0,1.0,20,157,1.0,1.0,1.0
32,19,477,0.0,1.0,20,9999999,0.0,1.0,0.0
32,20,247,0.0,1.0,18,117,1.0,1.0,1.0
32,19,101,0.0,1.0,20,9999999,0.0,1.0,0.0
32,20,9999999,1.0,1.0,20,9999999,0.0,1.0,1.0
32,19,248,1.0,1.0,20,310,0.0,1.0,1.0
32,20,9999999,1.0,1.0,18,524,0.0,1.0,0.0
32,20,125,0.0,1.0,19,205,1.0,1.0,1.0
32,20,9999999,0.0,1.0,20,23,0.0,1.0,1.0
16,19,261,0.0,1.0,19,6,1.0,1.0,1.0
16,20,9999999,1.0,1.0,20,480,0.0,1.0,1.0
16,20,147,0.0,1.0,19,211,0.0,1.0,1.0
16,20,9999999,0.0,1.0,20,157,1.0,1.0,1.0
16,19,477,0.0,1.0,18,117,1.0,1.0,0.0
16,19,101,0.0,1.0,20,9999999,0.0,1.0,0.0
16,20,310,0.0,1.0,20,9999999,1.0,1.0,0.0
16,19,205,1.0,1.0,20,23,0.0,1.0,0.0
8,19,6,1.0,1.0,20,480,0.0,1.0,0.0
8,19,211,0.0,1.0,20,157,1.0,1.0,1.0
8,19,477,0.0,1.0,19,101,0.0,1.0,1.0
8,20,310,0.0,1.0,19,205,1.0,1.0,1.0
4,19,6,1.0,1.0,20,157,1.0,1.0,0.0
4,19,101,0.0,1.0,19,205,1.0,1.0,0.0
2,19,6,1.0,1.0,19,101,0.0,1.0,0.0
32,19,94,0.0,1.0,19,9999999,0.0,1.0,0.0
32,19,9999999,0.0,1.0,20,409,1.0,1.0,0.0
32,20,66,0.0,1.0,20,9999999,0.0,1.0,0.0
32,19,496,0.0,1.0,20,213,1.0,1.0,1.0
32,20,732,0.0,1.0,20,9999999,0.0,1.0,0.0
32,20,336,0.0,1.0,21,134,1.0,1.0,0.0
32,20,129,1.0,1.0,19,676,0.0,1.0,0.0
32,21,9999999,0.0,1.0,20,9999999,1.0,1.0,0.0
32,19,252,0.0,1.0,20,222,0.0,1.0,0.0
32,20,158,0.0,1.0,20,9999999,0.0,1.0,0.0
32,20,385,0.0,1.0,20,475,0.0,1.0,1.0
32,19,9999999,1.0,1.0,20,184,1.0,1.0,1.0
32,20,741,0.0,1.0,20,447,0.0,1.0,1.0
32,20,135,0.0,1.0,20,138,0.0,1.0,0.0
32,18,376,0.0,1.0,20,717,1.0,1.0,1.0
16,19,94,0.0,1.0,19,9999999,0.0,1.0,0.0
16,20,66,0.0,1.0,20,213,1.0,1.0,0.0
16,20,732,0.0,1.0,20,336,0.0,1.0,1.0
16,20,129,1.0,1.0,21,9999999,0.0,1.0,0.0
16,19,252,0.0,1.0,20,158,0.0,1.0,1.0
16,20,475,0.0,1.0,20,184,1.0,1.0,1.0
16,20,447,0.0,1.0,20,135,0.0,1.0,1.0
16,20,717,1.0,1.0,20,159,0.0,1.0,1.0
8,19,94,0.0,1.0,20,66,0.0,1.0,0.0
8,20,336,0.0,1.0,20,129,1.0,1.0,1.0
8,20,158,0.0,1.0,20,184,1.0,1.0,1.0
8,20,135,0.0,1.0,20,159,0.0,1.0,0.0
4,19,94,0.0,1.0,20,129,1.0,1.0,1.0
4,20,184,1.0,1.0,20,135,0.0,1.0,0.0
2,20,129,1.0,1.0,20,184,1.0,1.0,1.0
32,20,32,0.0,0.0,20,243,0.0,0.0,1.0
32,19,280,0.0,0.0,20,421,0.0,0.0,0.0
32,17,72,1.0,0.0,20,9999999,1.0,0.0,0.0
32,20,291,0.0,0.0,20,37,0.0,0.0,1.0
32,20,220,0.0,0.0,19,193,1.0,0.0,0.0
32,19,187,1.0,0.0,20,9999999,1.0,0.0,0.0
32,20,192,0.0,0.0,19,9999999,0.0,0.0,0.0
32,20,9999999,0.0,0.0,20,101,0.0,0.0,1.0
32,20,52,0.0,0.0,20,170,0.0,0.0,0.0
32,20,300,0.0,0.0,20,9999999,0.0,0.0,1.0
32,20,232,0.0,0.0,20,9999999,0.0,0.0,0.0
32,18,85,0.0,0.0,19,456,0.0,0.0,1.0
32,20,185,0.0,0.0,19,403,0.0,0.0,0.0
32,19,9999999,0.0,0.0,19,296,0.0,0.0,1.0
32,19,242,1.0,0.0,20,55,1.0,0.0,0.0
32,20,275,0.0,0.0,20,221,0.0,0.0,1.0
16,20,243,0.0,0.0,19,280,0.0,0.0,0.0
16,17,72,1.0,0.0,20,37,0.0,0.0,1.0
16,20,220,0.0,0.0,19,187,1.0,0.0,0.0
16,20,192,0.0,0.0,20,101,0.0,0.0,1.0
16,20,52,0.0,0.0,20,9999999,0.0,0.0,0.0
16,20,232,0.0,0.0,19,456,0.0,0.0,1.0
16,20,185,0.0,0.0,19,296,0.0,0.0,0.0
16,19,242,1.0,0.0,20,221,0.0,0.0,1.0
8,20,243,0.0,0.0,20,37,0.0,0.0,1.0
8,20,220,0.0,0.0,20,101,0.0,0.0,1.0
8,20,52,0.0,0.0,19,456,0.0,0.0,0.0
8,20,185,0.0,0.0,20,221,0.0,0.0,1.0
4,20,37,0.0,0.0,20,101,0.0,0.0,1.0
4,20,52,0.0,0.0,20,221,0.0,0.0,0.0
2,20,101,0.0,0.0,20,52,0.0,0.0,1.0
32,19,165,1.0,2.0,18,326,0.0,2.0,0.0
32,19,291,0.0,2.0,19,9999999,0.0,2.0,0.0
32,19,779,0.0,2.0,20,325,0.0,2.0,1.0
32,20,9999999,0.0,2.0,20,771,0.0,2.0,1.0
32,20,9999999,0.0,2.0,20,9999999,0.0,2.0,1.0
32,20,626,0.0,2.0,19,297,0.0,2.0,0.0
32,20,555,1.0,2.0,18,572,1.0,2.0,0.0
32,18,777,1.0,2.0,20,706,0.0,2.0,0.0
32,20,9999999,0.0,2.0,20,191,0.0,2.0,1.0
32,20,9999999,0.0,2.0,19,159,1.0,2.0,0.0
32,20,361,0.0,2.0,20,9999999,0.0,2.0,1.0
32,19,252,1.0,2.0,20,9999999,0.0,2.0,0.0
32,20,9999999,1.0,2.0,19,311,1.0,2.0,1.0
32,18,9999999,0.0,2.0,19,317,1.0,2.0,1.0
32,20,9999999,0.0,2.0,20,9999999,0.0,2.0,1.0
16,19,165,1.0,2.0,19,291,0.0,2.0,0.0
16,20,325,0.0,2.0,20,771,0.0,2.0,0.0
16,20,9999999,0.0,2.0,20,626,0.0,2.0,0.0
16,18,777,1.0,2.0,20,191,0.0,2.0,1.0
16,20,9999999,0.0,2.0,20,9999999,0.0,2.0,0.0
16,19,252,1.0,2.0,19,311,1.0,2.0,0.0
16,19,317,1.0,2.0,20,9999999,0.0,2.0,0.0
8,19,165,1.0,2.0,20,325,0.0,2.0,1.0
8,20,9999999,0.0,2.0,20,555,1.0,2.0,0.0
8,20,191,0.0,2.0,20,9999999,0.0,2.0,0.0
8,19,252,1.0,2.0,19,317,1.0,2.0,0.0
4,20,325,0.0,2.0,20,9999999,0.0,2.0,0.0
4,20,191,0.0,2.0,19,252,1.0,2.0,1.0
2,20,325,0.0,2.0,19,252,1.0,2.0,1.0
32,20,9999999,0.0,2.0,20,9999999,0.0,2.0,0.0
32,20,9999999,0.0,2.0,19,424,0.0,2.0,0.0
32,20,9999999,0.0,2.0,19,112,0.0,2.0,0.0
32,19,9999999,0.0,2.0,20,332,1.0,2.0,0.0
32,21,890,0.0,2.0,19,98,1.0,2.0,0.0
32,19,9999999,0.0,2.0,20,226,0.0,2.0,1.0
32,20,303,1.0,2.0,20,358,0.0,2.0,0.0
32,19,9999999,0.0,2.0,21,9999999,0.0,2.0,0.0
32,21,159,0.0,2.0,20,325,0.0,2.0,1.0
32,20,9999999,0.0,2.0,20,305,1.0,2.0,1.0
32,20,78,0.0,2.0,20,9999999,0.0,2.0,0.0
32,20,974,0.0,2.0,20,315,0.0,2.0,1.0
32,19,9999999,0.0,2.0,20,9999999,0.0,2.0,1.0
32,19,9999999,0.0,2.0,19,46,1.0,2.0,1.0
32,19,228,0.0,2.0,20,9999999,0.0,2.0,0.0
32,20,356,0.0,2.0,20,9999999,1.0,2.0,0.0
16,20,9999999,0.0,2.0,20,9999999,0.0,2.0,1.0
16,20,9999999,0.0,2.0,19,9999999,0.0,2.0,1.0
